temperature,vibration,power,speed,abnormal
56.100321890749406,17.00663359605958,82.95314363028406,1508.7926454483345,0
70.9332069415586,31.833332611158436,116.42561222102145,1337.6997555702865,1
51.27362921791121,21.992316418125007,83.34564093785762,1476.1233507703196,0
76.15249933773674,45.91878529875785,116.57892532667708,1213.1631567286943,1
75.7787646467562,41.041155322699154,98.60028486586525,1215.112656228209,1
67.70600107557526,47.82612329455858,103.34078477880158,1208.8643557424036,1
49.340297950134016,13.106564550781549,72.72315287778665,1417.350011473202,0
66.18087326062637,47.2889594439297,111.63912559099958,1171.765264668683,1
54.3496515147323,24.228391650010348,85.35377006768215,1497.9501799029854,0
72.56171158984264,46.19897015235759,105.32125365074481,1142.6300203266967,1
82.7266102389548,30.375279972382664,100.27422722125726,1166.633059272095,1
77.72928496345554,46.83206379056884,104.70909364607856,1254.7386825519866,1
52.56093215660048,13.567657198681138,84.33680459284447,1462.038445729003,0
84.66072476724223,31.343103075787507,110.15691423215455,1235.2887508855079,1
41.837821739171744,10.79831381495842,76.35889480252833,1491.0191104981282,0
69.90889792783884,32.096824171692255,97.15228247608526,1186.6743352018052,1
50.48982587825701,23.8800632533138,83.7540640660049,1466.8172091508427,0
59.37537465150233,21.903544327603807,72.05572223794789,1425.8678798433766,0
86.1271781949753,33.46010431669004,100.94930296342675,1196.5396250371407,1
87.52802684799254,43.286577346400435,112.33362887379991,1111.1511303050827,1
56.64698826208644,17.047479996122174,81.95637225578078,1520.1337460417267,0
46.39626759466017,12.379918377674635,85.7731688285151,1582.2721922456235,0
69.22475111815554,33.56099484246385,115.64686382342411,1259.462331354962,1
58.06512107426106,10.779739142098531,85.60378261030093,1447.8808273931402,0
58.193522834057546,10.114636399247958,74.86871762670754,1568.199649897992,0
70.19114008548195,40.16192810413838,110.11564776361766,1288.7205716289268,1
74.0869718707799,32.74544088572061,104.4444856015949,1104.716016533546,1
45.1822857868989,17.168861030381873,75.8678520350067,1569.683529676426,0
41.91888748653987,10.846545281524905,73.94911203648243,1533.2428013537753,0
55.83004912304243,19.69198908189392,78.54180842820415,1403.1077893302495,0
72.69391135909373,49.30330922992691,104.06910720289054,1194.0018555500085,1
59.80417329256434,10.238876301702332,86.26582646824752,1508.5192658375622,0
74.9249500342803,40.74329679133753,108.36303508810228,1225.4878732582622,1
52.82822679183791,17.609176297116274,88.28621005689544,1472.686966593607,0
84.89719559238885,36.82033310103353,113.11137496322064,1205.5636562550762,1
69.52416533452697,43.550031880775954,103.3574975364158,1182.191593518552,1
88.6798579093227,48.95177093277178,108.44366665060008,1186.1884100618925,1
72.35293265768264,41.748827333337175,111.0924821374262,1144.9848998277307,1
56.862545417335255,17.025166522240166,89.85735375529718,1533.4098100191582,0
57.197088152793725,13.703979716703168,75.50976716308452,1454.9300952809342,0
55.450333784096834,24.11220061380633,75.79791576925845,1413.3147890070602,0
78.51353152181919,32.15692495473288,112.5278845822385,1308.424911701694,1
67.4089597300941,42.54727704912835,98.77453318504728,1150.1644649403204,1
82.90444553112974,40.7337270151577,99.14554304719252,1242.087241344651,1
67.24690183627871,48.624168387393134,111.2534450853189,1125.1255034215462,1
77.20394276079001,46.35115421317849,105.55399887787742,1322.3573195866315,1
42.936199438988616,15.586178889719672,82.18818045776197,1403.2554733869174,0
65.3914805681066,49.9641629321803,116.37314048627363,1344.7212043073034,1
40.296789863393556,18.791232184347592,86.97973688121527,1562.7513541904548,0
45.06291527867724,21.45187132263178,75.88792916533097,1543.0294392363112,0
52.641483462519574,23.497858805177877,81.13665357433521,1435.161256981995,0
73.02096450222831,41.72654901485533,115.4569136532395,1131.1995178298037,1
59.06484028033081,13.965878965011447,89.16424603312569,1563.8209862898668,0
47.56874422646195,14.52230289340529,81.94317146974237,1491.358445533118,0
54.57374004452613,12.164774026825203,89.20345106332289,1564.2471944664624,0
42.43432805556411,24.945112358669945,86.91581004250723,1479.0691683247624,0
67.6426369865443,34.24638516022223,104.50763759745553,1258.8144452552874,1
74.36612035005601,37.29335055654407,112.56308581723859,1289.6379475516155,1
41.05214054743437,18.303574863353667,74.57261499016546,1513.8458626153347,0
86.7832599478965,36.63979961773492,104.51630444634765,1231.6927501766754,1
48.08972499315496,16.468390451085497,72.7717776742336,1498.8657652738273,0
73.27830326981025,49.80519119013009,102.46760851931367,1332.746534298362,1
76.01242072569846,34.56403841388406,100.45279772091007,1167.7616220478074,1
58.94347410762775,24.39239183812548,83.3138238181301,1502.0485144514503,0
58.05143650788875,13.039152968664942,76.26437357000138,1513.3863080092344,0
52.64845719633173,11.967225139926931,70.98517336417977,1494.3428314607734,0
86.31453207474686,44.84905583875108,114.46377973440217,1321.0720462284548,1
78.50526154106788,49.682340480077215,109.2041120859041,1295.974770857532,1
82.0169821883061,37.7421993948526,101.7429241443996,1200.6412784377633,1
57.49349363597256,15.231235227635635,77.07075358363164,1495.47845007439,0
43.72313003744455,12.954344459620598,83.27892719488975,1562.9921837555305,0
67.71850120806602,42.32174996210159,113.0825749249688,1319.3716943910622,1
67.11109579361585,48.23992498421082,101.4220832053112,1194.4496813603662,1
41.8613686121898,20.068832121295785,88.57093714227642,1478.9951123240226,0
47.28941021808856,17.74685129951168,73.48446634984701,1401.0684238077868,0
57.58592815203911,20.20817205574248,83.33290756394278,1555.8246816632443,0
89.3061726254496,42.915699513344414,116.63614229186602,1144.8742414929957,1
68.38949850654926,33.9912355850739,111.62273481184948,1186.4893041419004,1
49.41521494801511,21.78354403353331,87.09484123614506,1522.1335407589165,0
88.1913084560492,35.2360497434881,102.95515300745069,1149.0485881453299,1
58.556583141728495,11.177489440407765,72.01462133512437,1573.1756871198118,0
70.44739934101399,33.41167113393403,115.9443853741178,1130.6800767920777,1
73.13720232809249,35.04187832172956,102.35060970418293,1101.326598782823,1
73.93689212101992,35.58964865160167,114.38205927114258,1177.9495294247868,1
83.85705242226622,47.36604833736648,99.42731316688733,1202.251178723788,1
51.28829504730726,10.247393078764656,80.97923800804382,1480.9882121552573,0
47.369084475071844,15.670817654025312,70.86705849404407,1411.1032026739192,0
42.96513431694819,23.008177361123956,78.05824836276311,1528.6104130561403,0
48.48945142536772,20.703365141841214,88.88982388692142,1482.5311482958502,0
69.0265277946027,48.801258779692816,101.32946781455414,1312.3995461594427,1
83.3338891894672,38.32938991476114,103.97660193121146,1161.052589940234,1
44.18484660024365,12.325327023995786,74.78253260596313,1471.2338296921364,0
57.12816243080292,17.284209818614876,75.41356210744159,1557.4994398285858,0
86.37436698886239,36.111464550702834,113.2761571167695,1277.4764082877148,1
53.429593297393495,19.384272001583444,86.53182339787847,1445.7959415852808,0
83.98649586607512,44.01178060683726,109.93204770565237,1330.105606162054,1
79.74290056370093,47.32564428924911,98.84543125940142,1203.282210133295,1
50.09709087650542,13.351494772834029,76.89387044924882,1560.5345195092045,0
45.14396122679153,10.281345105816381,75.08277090015311,1525.0582920319714,0
65.95047330288658,46.842179314057994,105.69946607626953,1201.7813554062443,1
86.04462452527416,44.12411863856812,95.83277783116183,1117.3119510641297,1
69.53714414316002,43.06100403444745,113.14210452584001,1291.0311778697696,1
68.65145274620359,31.931897409665197,104.69485659447463,1148.140298410635,1
58.10147103780282,14.374410295218796,88.01337659750972,1477.4673053732083,0
50.898115124167276,14.439131583781164,83.22022339039172,1488.9630298258126,0
48.82268375606975,14.727962652378823,79.4707944646004,1573.9791473612145,0
53.857255737670826,23.15769279375582,78.49132987341827,1524.2512413371724,0
75.39470115973077,44.77333701602938,108.26250115330562,1104.9102389412772,1
79.94147990348903,32.62747783537209,103.70971104921071,1249.3226358191548,1
40.4177159432803,22.551406864927806,84.7979763491368,1462.468857385508,0
69.48730084960441,35.790076427011876,104.02187363870551,1309.2647815680914,1
89.58138674580383,33.44051278792809,99.10819905852846,1312.6438523095708,1
89.96527051437991,47.06010946218406,110.28581498372286,1106.5173747196623,1
65.18553165470968,48.388083857004645,118.81058250080231,1304.6461714284858,1
47.90588748345048,20.69798128468542,70.78562447715774,1462.5818587877525,0
85.50074480758404,35.649472220950365,101.42128649453927,1144.544732233835,1
65.72785858078792,49.62167657021803,103.80721618652748,1157.4856090990756,1
78.74165189288252,30.101489276268406,95.70996422890438,1104.1336663983047,1
74.8874741156553,46.053178096130495,110.33975637058508,1152.9417158451051,1
49.63738322132151,19.744879880394954,84.32108574091683,1450.4439543862625,0
69.89645323602504,35.23060723964941,118.92911251795232,1349.1663987858997,1
88.80326551676659,40.19909180983949,98.78983935269369,1171.2831883382773,1
50.14567918989908,19.67497503987565,84.30406993230648,1590.1741833046249,0
68.6665344682765,37.587179238521735,101.02073580838938,1319.1801832442557,1
41.03595319641819,18.93366886803217,72.75423286832076,1539.4353879544165,0
80.92363777274433,38.179101537205995,104.81894832797782,1244.4996531154864,1
52.68052868060227,19.955454120942658,73.41216856186797,1586.1455123159408,0
65.29681364446142,40.65409612464819,118.52632806625573,1174.6663722476205,1
44.88644524183648,13.654343156349679,86.86113230869618,1529.08131311293,0
57.4755202232262,15.437840575574864,86.00467499922247,1449.7569660994325,0
73.62559712103982,45.77425306493983,104.7224620134828,1161.1751168326382,1
85.28831159739568,32.03967745312022,107.1273842651901,1162.6215961714302,1
48.597768323703356,15.721355626786632,75.30362150972374,1450.829579358366,0
66.96371250083375,42.23258250210842,101.74480744041212,1250.7930655397893,1
44.02197251617081,13.938836634924074,87.47953317316657,1459.6499154175795,0
72.65229591780546,47.529217007906915,115.19481256636615,1337.2111786728378,1
80.97455317854936,40.65095791274378,113.95609982099596,1284.1215462332148,1
70.81037176566184,35.3414497028171,117.37744692375838,1158.3409805028712,1
55.47309606165996,22.227105981971626,84.02370712375418,1505.6489913864505,0
45.68769925856012,21.324643985870587,80.13109823821314,1460.2663750251027,0
76.00901201508466,41.69131827850098,118.05996285067583,1289.5082471206672,1
69.39001885173563,44.34924192231965,104.35313135591834,1224.5492190866635,1
72.70594272756759,34.31355047322808,113.95736254612922,1315.4359685059046,1
49.702505423637284,13.219817052263842,89.33984588474846,1459.8306581345605,0
77.99926000526493,46.657122878171805,103.05115952969692,1211.3009107281832,1
40.17147194940929,24.865222788535633,85.35997438608848,1471.406613988434,0
45.61636612011188,16.69542667635697,89.14402866861006,1424.9626163094238,0
44.65935599001259,13.097622222285537,87.47057295766706,1469.1438134837467,0
58.007591870711394,16.1085944460856,78.20108622104932,1542.442595341395,0
79.00871307875981,41.172657525635074,96.49865133895129,1100.325335419178,1
49.923657530639,10.890626949510024,83.36023732022952,1430.9633510074211,0
88.9221670776529,31.061822114944125,101.67116719863272,1158.2423964934574,1
47.959406875144175,10.177365663407008,83.79605430778211,1439.555577723832,0
54.45350305193037,18.6032123329152,74.70871971903794,1481.2173583427927,0
72.15975307375325,35.56789903510962,104.34069846442588,1134.4731803515897,1
65.58904236875208,46.57886162347725,106.72886195806169,1196.9656713121544,1
84.39278100844288,35.85304040237154,95.28068033438723,1271.4745723980855,1
46.603512523881335,18.11941295742779,89.19363531563332,1419.3883042093494,0
42.49813442753207,10.406508698932743,70.3193618583194,1423.1292350104466,0
42.520089487040195,16.52868474328445,76.51036164397578,1420.3677378878938,0
44.31509758420902,17.528217302939066,76.38413664182917,1518.4778767438565,0
42.333013528465685,16.848704726940156,70.19914550485574,1558.93782616007,0
44.60854047674917,24.73548751460668,88.82180048020952,1436.2089027761256,0
57.19147490382882,18.066695877820692,79.68096182088765,1516.6134762536628,0
41.42092263840668,13.200461926088547,76.48385477513438,1514.785234303089,0
65.88741368464132,44.07906920830663,96.47019903245395,1242.3515714091218,1
80.02539789943499,37.85528815347374,100.29751669378572,1108.9806878457805,1
87.30841627941386,41.860579640653306,112.6840340538175,1139.7700945789147,1
87.92203948903386,49.96167911990436,96.25846506965735,1311.8071590282573,1
74.39147331798317,33.51668350495855,95.23877603397497,1198.9744686006056,1
59.01368092828043,16.782591228792594,77.70664871408758,1495.4113851626348,0
48.521573876932656,14.60199411668615,84.7034495160775,1570.9241816774338,0
66.93313023883645,48.25173937317004,109.67974965250961,1278.2178556778902,1
67.87268397366233,36.471422963874346,112.4433780321233,1247.420471241684,1
47.01777267692121,17.90588754568067,76.0576512843023,1491.0770173943467,0
87.38644128558606,41.01478566839556,104.89299412272669,1347.7552463796333,1
66.79180268764742,36.51056268491047,113.87422106094705,1147.9639771891789,1
80.25943111855408,45.90035458788604,119.92034286360644,1256.8088830850224,1
66.4501379660053,43.49000213690513,109.02356050375872,1174.4476577767084,1
57.923436591841,15.958100790734774,70.3163323386071,1435.1388404874924,0
42.46017632863318,10.193884832638872,82.56646361236474,1458.3794459801497,0
86.0231974153619,37.949737688167446,103.40904247131571,1220.364813703671,1
53.357243297872685,13.055039698757703,79.40174706608784,1411.4883961814003,0
80.59060029234416,36.07269985393424,96.01227565879107,1261.6973224623637,1
69.0209816689563,37.39152807033945,112.76148691967495,1117.4475450771176,1
65.97604784748567,47.2078040201103,117.29322433924455,1285.2549022014564,1
51.14328064997219,19.36319069595295,71.53359637426172,1415.7584553699141,0
47.873980764422114,21.263126796532436,88.8774592573875,1495.4600294107538,0
53.66663310446585,12.529437154102167,73.17124352291816,1551.5735684049,0
81.04108744344498,36.69223354717198,98.62927255694457,1181.569498323184,1
47.52724415574523,13.120485989249588,81.12842551447591,1512.1847442963142,0
41.44868964254648,22.18012827189402,79.99166758804469,1415.5915523121987,0
70.0998935302571,33.42991107511638,96.69673446877903,1271.5701563496882,1
50.0701340979326,21.377837894488305,70.02160096026768,1499.7993791426431,0
41.672819606244445,20.505508136197037,84.6302327222374,1490.30192912915,0
86.87213832048116,49.68059269971655,99.4445082027426,1284.2309851671284,1
49.44859263137354,17.50688894814607,81.03736457893571,1479.6628875633126,0
88.50882688675203,45.314344367095416,95.75832357546724,1185.0649878754493,1
80.17876922733284,40.47998916324214,104.57184353498056,1149.8467967747174,1
40.517086833785804,13.521104013992778,76.3088368794534,1524.6640763787125,0
86.69963262754354,39.50323667884824,109.30215281534494,1174.2979130400408,1
74.99684739814376,36.58617073045546,105.61764170852088,1113.245203805257,1
89.25622210935063,33.63361863607581,111.54498989393726,1102.739891757672,1
65.74678812768241,44.21984047228154,107.30377415276082,1279.4790512966583,1
74.34885305091653,44.71876658939853,102.91238053769345,1229.3884958555466,1
57.93911348605775,15.146422254515333,71.1929430888267,1452.8797868624472,0
54.58636681941847,22.429097691310602,70.26959301543981,1578.9372346922003,0
53.8705797075381,21.15673091161244,86.44306155322242,1479.8445969574923,0
78.31382795562754,45.977889879736566,105.25809894826052,1121.5399125521858,1
83.89049506056732,49.57395653172959,110.87965953363006,1132.73291717177,1
52.73348259265015,19.083331305823002,75.84166085455058,1476.9217301249778,0
84.04415218287663,45.04318099542269,114.68913283678961,1122.6954958015938,1
44.758649483100456,13.16346455999895,81.0032750013917,1486.9926785253406,0
41.85587799766403,14.256746755302512,80.47918517049331,1418.5794940297635,0
82.93983209989895,35.429554815916475,96.69043014184876,1213.713799521393,1
58.304292506945,12.18295363400776,81.4656610180071,1515.8253818871917,0
88.87072648281247,33.20029681167598,117.21938991405897,1137.0365029995241,1
43.407110701020095,13.346510597435884,88.6247207299495,1475.936859322998,0
43.65081340471309,11.73934441732188,72.94343824887886,1401.4710940568432,0
50.998929112152474,21.96867126810499,86.46428730017598,1484.6091145711403,0
83.22938621825226,33.82400186440651,118.9651469923109,1326.5543257941015,1
52.101798556175176,17.65473069029103,74.16488593506138,1502.7815548866433,0
76.9827783124331,32.547029532254236,105.17162964994843,1346.1299747505614,1
58.05829996576026,19.859792856297773,80.32489033886809,1473.2507677853346,0
86.6262824645618,36.834948486220654,98.77409802095983,1220.355901558714,1
46.62224278873278,16.37780554372442,75.39773900690932,1405.4291378850291,0
50.83952128249418,15.194944878454889,76.26353861802984,1519.528213011472,0
44.67111299513472,12.615006984287715,78.03822099626268,1435.9441299819405,0
58.17285843814659,13.375404563900414,77.8913009520966,1558.3013678323705,0
56.65367233740221,23.260273645676893,73.95096245465396,1529.583486834533,0
48.25495181263719,19.757295547561835,85.70671326261197,1543.6465545858816,0
50.91820605600454,20.77186930799391,79.75390245740614,1485.5125862392308,0
44.30179168705527,21.28138700135715,70.74756075091213,1435.0928445358275,0
69.69701177808473,43.42215025245973,95.47963804366347,1163.1266036305256,1
40.317703151522345,11.572087249469774,84.48925220566757,1507.4159460199655,0
52.27675332860972,19.4213710356437,85.96568033216859,1517.8152489601202,0
59.4969356969941,22.19238947158901,85.22682324028425,1442.3361246523566,0
57.86292399960824,12.445003809780168,76.17066326126437,1573.0275141652348,0
51.928228396956705,24.599805899144904,85.36849912877332,1496.7510135667328,0
80.56560593868461,31.073404730304116,97.41109563953324,1347.156415446131,1
88.40752022648921,46.44544859529444,119.23543958796549,1285.8083669689822,1
52.93112188276199,14.255384865245418,70.65691726556527,1553.7955874207669,0
57.63611878908573,18.973239809777326,88.43530903694933,1410.4805078493812,0
70.89050055228279,33.22615566784215,111.9731946504073,1170.93787294275,1
40.283672195455225,14.466995239606998,78.94109308035141,1443.8378419012195,0
76.4124160839096,48.33650581280187,112.50948641842325,1313.3761909015693,1
51.24407070719779,20.80199435935451,79.08888782306951,1537.4868670457938,0
89.51182375792885,48.78019576063389,105.38102574921406,1338.6895989142993,1
89.74165092119127,48.91217763631027,95.37616569560662,1204.5024996510083,1
59.359848114549806,19.439560584468587,81.34928989137715,1572.5906430262773,0
45.970372493660705,23.9258352314801,72.61368836072725,1564.2336513553253,0
55.54675194851461,23.335382175532867,76.25559238951476,1536.6481103189606,0
88.75995388772841,47.35677338462759,102.62518486784475,1191.0595207054114,1
65.06521394347635,41.39118247478157,108.21071708050006,1293.973757068331,1
54.27016363352795,13.608992180653418,73.98938121035444,1572.2020192131422,0
75.55289169349031,47.48500332458252,96.0680498193713,1233.7194927511393,1
42.61184914602273,23.83814804516833,85.08095143342084,1496.5790726009668,0
78.95695357339737,43.12699735643877,101.48390830397474,1226.913761655439,1
42.38596649227021,18.18541229740412,70.43114084624028,1516.3598256060418,0
70.22842879412408,34.19109476514692,97.05165121652541,1338.6005879072636,1
73.86895823435452,48.457966253627106,110.22242434268775,1149.5675552257455,1
43.835260197409305,11.28540114867369,87.58764345070159,1542.4265904675167,0
72.58195572085299,36.376131364044745,115.80640515194547,1268.8698066534876,1
71.79736876983284,40.4285043033634,109.08874230661357,1345.5709724863848,1
45.54271498091912,18.395693222978117,75.58947085280896,1416.3196972790554,0
58.18773897869736,14.831284973867298,70.4723706986851,1430.5473854829652,0
85.90813034275696,35.50445961022866,105.99743431662326,1184.2246048449447,1
80.34194266256135,43.51755483979757,100.54474264780266,1203.4554453430633,1
89.46809951055748,48.064149342253145,99.70407305586437,1154.049928742683,1
59.9480963315863,16.07233671837415,78.61322850328642,1591.4389099528046,0
86.82487857558,38.47775545467891,116.47994928285634,1348.3674764725483,1
71.60039725778826,38.70604661590649,102.06248790605646,1287.664543989003,1
79.54229061936931,45.1355533176081,95.23670623204387,1159.0302021693772,1
54.595350229325994,16.392215916766016,87.92026123294885,1527.2791580821322,0
65.9580233354865,41.290995120332695,101.15284049416958,1177.202229488426,1
57.85159590653531,19.75422943826926,87.47101979981363,1577.4166071849393,0
82.67858884846761,31.777264157466615,114.03753066509897,1169.8711318848143,1
42.575374591107476,18.706709448993372,83.23740263121002,1547.507483149393,0
86.5095304937741,43.443801145164706,113.2333566370409,1178.7727078897092,1
56.858566022610255,19.464908666465227,78.01804451819089,1554.9576029496209,0
51.18564917402915,11.58176349380686,87.39419353720902,1460.4907557043332,0
47.804935416038276,14.980310938098693,89.16203155799293,1543.6796584430417,0
43.9208341873305,11.931326315514347,71.87732766332815,1478.070356975209,0
87.15059406658133,34.31528295338132,95.66074147185975,1252.607524749907,1
67.89406387684296,39.89759591307543,113.36489970203782,1342.2244828684497,1
50.68530429907662,17.943487127328723,82.74545088889813,1514.9781538670566,0
66.48620920331798,42.65060809505825,111.6236292480422,1267.6304219479348,1
84.7129720935416,33.54267784273183,102.81311153007545,1261.4640363543122,1
56.96607152556339,22.51860316310215,77.72103168755686,1524.2395493758536,0
65.27998010087519,45.2743345738061,108.69498687627063,1307.9099066230388,1
42.98416534411161,18.44505083899864,78.39217463492302,1423.357621091966,0
76.72401587269286,36.71791716997941,117.44415499921129,1297.9396314725575,1
55.60140750788723,19.766207619054875,88.26531939854894,1584.8160605797761,0
49.05874613130648,13.470805234812339,73.54978679817516,1513.3833404692027,0
43.03902241463199,20.963216291214053,83.61913853439697,1491.4486206046709,0
66.79848653218295,40.317187285740005,102.9959238541332,1177.5498681484323,1
55.5698538356091,14.290049528073066,77.57768660753693,1437.1271736739443,0
78.63217400573312,43.599356765495614,95.1248396117836,1155.822732160341,1
46.56146425860982,10.994552998797163,72.08933276453979,1453.2269877886238,0
51.25898437868388,20.98458327564549,78.98723886709254,1586.8609677451464,0
49.804572310477866,18.424242024900856,73.61007221991073,1539.579120368234,0
55.17215788794728,14.043688963892919,73.80623914191389,1446.775531024491,0
43.625939404428266,11.143812138035639,81.08170139923037,1485.8052225235328,0
76.83759034778575,49.67600839869669,105.66502823892594,1214.593310439538,1
47.395379680696955,16.225662933431714,76.89576742789933,1584.293746756662,0
55.6299190205348,18.149255481245753,72.40120913980059,1497.6385951544994,0
74.13959211615247,33.9430562721705,112.46375621381515,1190.5171083259172,1
67.30971556421085,30.901276754606947,106.10676215533618,1115.1387410525533,1
55.01754369069164,13.826359764414075,82.30397768897848,1447.2532952355627,0
